DataEntryOrder,Date,EU,Patch,Corner,Dist,Species,2012 Live/dead,2015 Live/dead,Repr?,# Repr. Structs,Length,Width,Height,Transplant notes,Total Recruits,Recruit notes
1788,10/13/15,57,E,IV,d,CB,1,1,Y,26,34,17,22,,,
1789,10/13/15,57,E,IV,d,GD,0,0,.,.,.,.,.,,,
1790,10/13/15,57,E,IV,d,LE,0,0,.,.,.,.,.,,,
1791,10/13/15,57,E,IV,d,NG,1,1,N,0,78,94,28,,,
1792,10/13/15,57,E,IV,d,SS,1,1,N,0,85,77,43,,,
1793,9/29/15,53N,B,I,a,AB,1,1,Y,1,67.4,61.2,35.6,,,
1794,9/29/15,53N,B,I,a,AV,1,1,Y,6,38.7,51.5,54.1,,,
1795,9/29/15,53N,B,I,a,CB,1,1,Y,368,39.6,37.8,29.1,,,
1796,9/29/15,53N,B,I,a,GD,1,1,.,.,.,.,.,,,
1797,9/29/15,53N,B,I,a,LE,1,0,.,.,.,.,.,,,
1798,9/29/15,53N,B,I,a,NG,1,1,N,0,132.5,146.5,62.7,,,
1799,9/29/15,53N,B,I,a,SS,1,1,N,0,26.3,46.8,44.8,,,
1800,9/29/15,53N,B,I,b,AB,1,1,Y,8,89.4,91.5,43.2,,,
1801,9/29/15,53N,B,I,b,AV,1,1,Y,21,53.1,48.4,45.8,,,
1802,9/29/15,53N,B,I,b,CB,1,1,Y,11,22,28.1,24,,,
1803,9/29/15,53N,B,I,b,GD,0,0,.,.,.,.,.,,,
1804,9/29/15,53N,B,I,b,LE,0,0,.,.,.,.,.,,,
1805,9/29/15,53N,B,I,b,NG,1,1,N,0,61,72,27.3,,,
1806,9/29/15,53N,B,I,b,SS,1,1,Y,2,59,28.6,39,,,
1807,9/29/15,53N,B,I,c,AB,1,1,Y,116,101.1,97.2,38,,,
1808,9/29/15,53N,B,I,c,AV,1,1,Y,26,61.5,51.4,50.8,,,
1809,9/29/15,53N,B,I,c,CB,0,0,.,.,.,.,.,,,
1810,9/29/15,53N,B,I,c,GD,0,0,.,.,.,.,.,,,
1811,9/29/15,53N,B,I,c,LE,0,0,.,.,.,.,.,,,
1812,9/29/15,53N,B,I,c,NG,0,0,.,.,.,.,.,,,
1813,9/29/15,53N,B,I,c,SS,1,1,N,0,26.3,31.2,31,,,
1814,9/29/15,53N,B,I,d,AB,0,0,.,.,.,.,.,,,
1815,9/29/15,53N,B,I,d,AV,0,0,.,.,.,.,.,,,
1816,9/29/15,53N,B,I,d,CB,1,1,N,0,5.8,7.8,4.1,,,
1817,9/29/15,53N,B,I,d,GD,0,0,.,.,.,.,.,,,
1818,9/29/15,53N,B,I,d,LE,0,0,.,.,.,.,.,,,
1819,9/29/15,53N,B,I,d,NG,0,0,.,.,.,.,.,,,
1820,9/29/15,53N,B,I,d,SS,1,1,N,0,48,46.5,26.7,,,
1821,9/29/15,53N,B,II,a,AB,1,1,Y,160,84,98,33,,,
1822,9/29/15,53N,B,II,a,AV,1,1,Y,14,50,42,53,,,
1823,9/29/15,53N,B,II,a,CB,1,1,Y,366,44,41,35,,26,
1824,9/29/15,53N,B,II,a,GD,1,1,.,.,.,.,.,,1,
1825,9/29/15,53N,B,II,a,LE,.,0,.,.,.,.,.,,4,
1826,9/29/15,53N,B,II,a,NG,1,1,N,0,48,47,29,,,
1827,9/29/15,53N,B,II,a,SS,1,1,Y,6,46,61,54,,,
1828,9/29/15,53N,B,II,b,AB,1,1,N,0,84,106,35,,,
1829,9/29/15,53N,B,II,b,AV,0,0,.,.,.,.,.,,,
1830,9/29/15,53N,B,II,b,CB,1,1,Y,260,31,32.3,48.5,,47,
1831,9/29/15,53N,B,II,b,GD,0,0,.,.,.,.,.,,,
1832,9/29/15,53N,B,II,b,LE,1,1,Y,0,0,0,0,DIED RECENTLY (FIREANTS),10,
1833,9/29/15,53N,B,II,b,NG,0,0,.,.,.,.,.,,,
1834,9/29/15,53N,B,II,b,SS,1,1,Y,3,61,69,59,,,
1835,9/29/15,53N,B,II,c,AB,1,1,Y,18,62,89,43.5,,,
1836,9/29/15,53N,B,II,c,AV,1,1,Y,47,40,43,78,,,
1837,9/29/15,53N,B,II,c,CB,1,0,.,.,.,.,.,,1,
1838,9/29/15,53N,B,II,c,GD,1,1,.,.,.,.,.,,,
1839,9/29/15,53N,B,II,c,LE,0,0,.,.,.,.,.,,,
1840,9/29/15,53N,B,II,c,NG,1,1,N,0,117,105,66,,,
1841,9/29/15,53N,B,II,c,SS,1,1,N,0,43,56,46,,,
1842,9/29/15,53N,B,II,d,AB,0,0,.,.,.,.,.,,,
1843,9/29/15,53N,B,II,d,AV,1,1,Y,2,24,34,19,,4,
1844,9/29/15,53N,B,II,d,CB,1,0,.,.,.,.,.,,,
1845,9/29/15,53N,B,II,d,GD,0,0,.,.,.,.,.,,,
1846,9/29/15,53N,B,II,d,LE,0,0,.,.,.,.,.,,,
1847,9/29/15,53N,B,II,d,NG,0,0,.,.,.,.,.,,,
1848,9/29/15,53N,B,II,d,SS,0,0,.,.,.,.,.,,,
1849,9/29/15,53N,B,III,a,AB,1,1,Y,241,60,73,46,,,
1850,9/29/15,53N,B,III,a,AV,1,1,Y,5,37,42,29,,,
1851,9/29/15,53N,B,III,a,CB,1,1,Y,191,25,26,36,,,
1852,9/29/15,53N,B,III,a,GD,1,1,.,.,.,.,.,,,
1853,9/29/15,53N,B,III,a,LE,1,1,N,0,14.6,12.6,17,,,
1854,9/29/15,53N,B,III,a,NG,1,1,Y,1,49,49,36,,,
1855,9/29/15,53N,B,III,a,SS,1,0,.,.,.,.,.,,,
1856,9/29/15,53N,B,III,b,AB,1,1,Y,53,74,80,.,HEIGHT MISSING,8,
1857,9/29/15,53N,B,III,b,AV,1,1,Y,14,34,44,44,,,
1858,9/29/15,53N,B,III,b,CB,1,1,Y,37,17,15.5,25,,,
1859,9/29/15,53N,B,III,b,GD,1,1,.,.,.,.,.,,,
1860,9/29/15,53N,B,III,b,LE,0,0,.,.,.,.,.,,,
1861,9/29/15,53N,B,III,b,NG,1,1,Y,1,55,65,32,,,
1862,9/29/15,53N,B,III,b,SS,0,0,.,.,.,.,.,,,
1863,9/29/15,53N,B,III,c,AB,0,0,.,.,.,.,.,,,
1864,9/29/15,53N,B,III,c,AV,0,0,.,.,.,.,.,,,
1865,9/29/15,53N,B,III,c,CB,1,0,.,.,.,.,.,,2,
1866,9/29/15,53N,B,III,c,GD,0,0,.,.,.,.,.,,,
1867,9/29/15,53N,B,III,c,LE,1,1,Y,66,20,15,41,,,
1868,9/29/15,53N,B,III,c,NG,1,1,N,0,88,101,56,,1,
1869,9/29/15,53N,B,III,c,SS,1,1,Y,1,35,33,57.5,,,
1870,9/29/15,53N,B,III,d,AB,0,0,.,.,.,.,.,,,
1871,9/29/15,53N,B,III,d,AV,1,1,Y,6,30,33,28,,,
1872,9/29/15,53N,B,III,d,CB,1,1,Y,15,15,12,21,,,
1873,9/29/15,53N,B,III,d,GD,0,0,.,.,.,.,.,,,
1874,9/29/15,53N,B,III,d,LE,1,1,N,0,4,1,7,,1,
1875,9/29/15,53N,B,III,d,NG,1,1,N,0,69,80,37,,,
1876,9/29/15,53N,B,III,d,SS,1,1,Y,2,40,45,48,,,
1877,9/29/15,53N,B,IV,a,AB,0,0,.,.,.,.,.,,,
1878,9/29/15,53N,B,IV,a,AV,1,1,Y,1,20,19.5,25,,,
1879,9/29/15,53N,B,IV,a,CB,1,1,Y,21,15,18.5,21.5,,,
1880,9/29/15,53N,B,IV,a,GD,1,1,.,.,.,.,.,,,
1881,9/29/15,53N,B,IV,a,LE,1,1,Y,57,17,21,36,,5,
1882,9/29/15,53N,B,IV,a,NG,1,1,N,0,67,98,60,,,
1883,9/29/15,53N,B,IV,a,SS,1,1,N,0,46,59,44,,1,
1884,9/29/15,53N,B,IV,b,AB,1,1,Y,97,60,80,62,,,
1885,9/29/15,53N,B,IV,b,AV,1,1,Y,21,30,37,23,,,
1886,9/29/15,53N,B,IV,b,CB,1,1,Y,153,19,22,45,,3,
1887,9/29/15,53N,B,IV,b,GD,1,1,.,.,.,.,.,,,
1888,9/29/15,53N,B,IV,b,LE,1,1,Y,120,39,50,44,,3,
1889,9/29/15,53N,B,IV,b,NG,0,1,N,0,73,86,24,,,
1890,9/29/15,53N,B,IV,b,SS,1,1,Y,1,46,46,36,,5,
1891,9/29/15,53N,B,IV,c,AB,1,1,Y,26,87,80,44,,,
1892,9/29/15,53N,B,IV,c,AV,1,0,.,.,.,.,.,,,
1893,9/29/15,53N,B,IV,c,CB,1,1,N,0,7,3,3,,,
1894,9/29/15,53N,B,IV,c,GD,0,0,.,.,.,.,.,,,
1895,9/29/15,53N,B,IV,c,LE,0,0,.,.,.,.,.,,,
1896,9/29/15,53N,B,IV,c,NG,1,1,Y,1,81,59,36,,,
1897,9/29/15,53N,B,IV,c,SS,1,1,N,0,18,38,40,,,
1898,9/29/15,53N,B,IV,d,AB,1,1,Y,1,89,104,49,,,
1899,9/29/15,53N,B,IV,d,AV,1,1,Y,37,36,49,95.5,,,
1900,9/29/15,53N,B,IV,d,CB,0,0,.,.,.,.,.,,,
1901,9/29/15,53N,B,IV,d,GD,0,0,.,.,.,.,.,,,
1902,9/29/15,53N,B,IV,d,LE,0,0,.,.,.,.,.,,,
1903,9/29/15,53N,B,IV,d,NG,1,1,Y,2,76,88,69,,,
1904,9/29/15,53N,B,IV,d,SS,1,1,Y,10,55,67,115,,,
1905,9/26/15,53N,C,I,a,AB,1,1,Y,24,112.5,99.5,57.6,,1,
1906,9/26/15,53N,C,I,a,AV,1,1,N,0,19.8,29.6,8.7,,,
1907,9/26/15,53N,C,I,a,CB,1,1,Y,194,25.3,24.8,26.6,,,
1908,9/26/15,53N,C,I,a,GD,1,1,.,.,.,.,.,,,
1909,9/26/15,53N,C,I,a,LE,0,0,.,.,.,.,.,,3,
1910,9/26/15,53N,C,I,a,NG,1,1,N,0,77.5,78.7,49.4,,,
1911,9/26/15,53N,C,I,a,SS,1,1,Y,1,67.6,59.8,40.3,,15,
1912,9/26/15,53N,C,I,b,AB,0,0,.,.,.,.,.,,,
1913,9/26/15,53N,C,I,b,AV,1,1,Y,14,54.2,51.6,42.2,,,
1914,9/26/15,53N,C,I,b,CB,.,0,.,.,.,.,.,,,
1915,9/26/15,53N,C,I,b,GD,.,0,.,.,.,.,.,,,
1916,9/26/15,53N,C,I,b,LE,1,1,Y,44,19.4,18.6,22.8,,,
1917,9/26/15,53N,C,I,b,NG,1,1,Y,.,79.8,73.5,40,NO # FOR STRUCT.,,
1918,9/26/15,53N,C,I,b,SS,0,0,.,.,.,.,.,,,
1919,9/26/15,53N,C,I,c,AB,1,1,Y,299,106.6,105.8,58.3,,,
1920,9/26/15,53N,C,I,c,AV,0,0,.,.,.,.,.,,,
1921,9/26/15,53N,C,I,c,CB,1,1,N,0,9.8,8.5,3.4,,,
1922,9/26/15,53N,C,I,c,GD,1,1,.,.,.,.,.,MOVED 0.5M EAST,,
1923,9/26/15,53N,C,I,c,LE,0,0,.,.,.,.,.,,,
1924,9/26/15,53N,C,I,c,NG,1,1,N,0,115.5,104.3,52.2,,,
1925,9/26/15,53N,C,I,c,SS,1,1,N,0,29.4,23.4,26.5,,,
1926,9/26/15,53N,C,I,d,AB,1,1,Y,104,88.5,77.4,42.1,,,
1927,9/26/15,53N,C,I,d,AV,1,1,Y,18,56.5,53.2,38,,,
1928,9/26/15,53N,C,I,d,CB,1,1,Y,213,31.3,26.8,25.5,,,
1929,9/26/15,53N,C,I,d,GD,0,0,.,.,.,.,.,,,
1930,9/26/15,53N,C,I,d,LE,0,0,.,.,.,.,.,,,
1931,9/26/15,53N,C,I,d,NG,1,1,N,0,96,88.5,39.6,,,
1932,9/26/15,53N,C,I,d,SS,1,1,Y,19,87.3,71.2,59,,,
1933,9/26/15,53N,C,II,a,AB,1,1,Y,12,142.3,103.4,53.6,,,
1934,9/26/15,53N,C,II,a,AV,1,1,Y,2,19.4,36.7,17.3,,,
1935,9/26/15,53N,C,II,a,CB,1,1,Y,115,22,23.8,33.2,,,
1936,9/26/15,53N,C,II,a,GD,1,1,.,.,.,.,.,,,
1937,9/26/15,53N,C,II,a,LE,1,1,Y,86,40.5,25.3,35.4,,14,
1938,9/26/15,53N,C,II,a,NG,1,1,N,0,89.5,124.4,45.2,,,
1939,9/26/15,53N,C,II,a,SS,1,0,.,.,.,.,.,,,
1940,9/26/15,53N,C,II,b,AB,1,1,Y,69,121.5,105.2,51.1,,,
1941,9/26/15,53N,C,II,b,AV,1,1,Y,36,67.7,56,54.1,,,
1942,9/26/15,53N,C,II,b,CB,1,1,Y,410,25.8,25.7,14,,10,
1943,9/26/15,53N,C,II,b,GD,1,1,.,.,.,.,.,,,
1944,9/26/15,53N,C,II,b,LE,0,0,.,.,.,.,.,,,
1945,9/26/15,53N,C,II,b,NG,1,1,N,0,105,98.5,41.3,,,
1946,9/26/15,53N,C,II,b,SS,1,1,N,0,67.5,52.5,43.1,,,
1947,9/26/15,53N,C,II,c,AB,1,1,Y,53,97.5,102,46.1,,,
1948,9/26/15,53N,C,II,c,AV,1,1,Y,9,104.9,80.2,38.2,,,
1949,9/26/15,53N,C,II,c,CB,1,1,N,0,20.3,21.7,15.5,,,
1950,9/26/15,53N,C,II,c,GD,1,1,.,.,.,.,.,,,
1951,9/26/15,53N,C,II,c,LE,0,0,.,.,.,.,.,,,
1952,9/26/15,53N,C,II,c,NG,1,1,N,0,118.5,98.5,40.6,,,
1953,9/26/15,53N,C,II,c,SS,0,0,.,.,.,.,.,,,
1954,9/26/15,53N,C,II,d,AB,0,0,.,.,.,.,.,,,
1955,9/26/15,53N,C,II,d,AV,1,1,Y,6,29.1,28.2,27.3,,,
1956,9/26/15,53N,C,II,d,CB,1,1,N,0,9.4,8.9,4.1,,16,
1957,9/26/15,53N,C,II,d,GD,1,1,.,.,.,.,.,,,
1958,9/26/15,53N,C,II,d,LE,1,1,Y,62,18.4,14.6,16.7,,,
1959,9/26/15,53N,C,II,d,NG,1,1,N,0,82.3,83.8,30.1,,,
1960,9/26/15,53N,C,II,d,SS,0,0,.,.,.,.,.,,,
1961,9/26/15,53N,C,III,a,AB,1,1,Y,23,67.8,79.4,41.1,,,
1962,9/26/15,53N,C,III,a,AV,1,1,Y,17,43.3,39.6,12.2,,,
1963,9/26/15,53N,C,III,a,CB,1,1,Y,31,29.2,26,29,,,
1964,9/26/15,53N,C,III,a,GD,1,1,.,.,.,.,.,,,
1965,9/26/15,53N,C,III,a,LE,1,1,Y,12,18,23.6,23.4,,,
1966,9/26/15,53N,C,III,a,NG,1,1,Y,.,62.2,41.4,19.5,NO # FOR STRUCT.,,
1967,9/26/15,53N,C,III,a,SS,1,1,N,0,47.1,38.5,52.6,,,
1968,9/26/15,53N,C,III,b,AB,1,1,N,0,61.5,70.6,52.7,,,
1969,9/26/15,53N,C,III,b,AV,1,1,Y,13,48.5,63.4,39.2,,,
1970,9/26/15,53N,C,III,b,CB,1,1,Y,118,25.6,29.3,20.8,,,
1971,9/26/15,53N,C,III,b,GD,1,1,.,.,.,.,.,,,
1972,9/26/15,53N,C,III,b,LE,0,0,.,.,.,.,.,,,
1973,9/26/15,53N,C,III,b,NG,1,1,N,0,106,104,35.6,,,
1974,9/26/15,53N,C,III,b,SS,1,0,.,.,.,.,.,,,
1975,9/26/15,53N,C,III,c,AB,1,1,Y,58,90.3,77.6,43.1,,,
1976,9/26/15,53N,C,III,c,AV,1,1,Y,76,69.5,77.2,57.6,,,
1977,9/26/15,53N,C,III,c,CB,1,1,Y,533,35.6,38.2,29,,13,
1978,9/26/15,53N,C,III,c,GD,1,1,.,.,.,.,.,,,
1979,9/26/15,53N,C,III,c,LE,1,0,.,.,.,.,.,,,
1980,9/26/15,53N,C,III,c,NG,1,1,Y,.,93,120.5,43.8,NO # FOR STRUCT.,,
1981,9/26/15,53N,C,III,c,SS,1,0,.,.,.,.,.,,,
1982,9/26/15,53N,C,III,d,AB,1,1,Y,40,103.2,105.1,49.6,,,
1983,9/26/15,53N,C,III,d,AV,0,0,.,.,.,.,.,,,
1984,9/26/15,53N,C,III,d,CB,1,1,Y,107,21.1,21.7,19.6,,,
1985,9/26/15,53N,C,III,d,GD,.,0,.,.,.,.,.,,,
1986,9/26/15,53N,C,III,d,LE,0,0,.,.,.,.,.,,,
1987,9/26/15,53N,C,III,d,NG,1,1,N,0,107,92.5,64.3,,,
1988,9/26/15,53N,C,III,d,SS,1,1,Y,2,89.7,76.5,47.6,,,
1989,9/26/15,53N,C,IV,a,AB,0,0,.,.,.,.,.,,,
1990,9/26/15,53N,C,IV,a,AV,0,0,.,.,.,.,.,,,
1991,9/26/15,53N,C,IV,a,CB,1,1,Y,534,33.5,33.3,29.4,,,
1992,9/26/15,53N,C,IV,a,GD,1,1,.,.,.,.,.,,,
1993,9/26/15,53N,C,IV,a,LE,0,0,.,.,.,.,.,,10,
1994,9/26/15,53N,C,IV,a,NG,1,1,N,0,61.7,107,30.6,,,
1995,9/26/15,53N,C,IV,a,SS,1,1,N,0,39.6,41,41.1,,,
1996,9/26/15,53N,C,IV,b,AB,1,1,Y,33,94.6,93.7,47.2,,,
1997,9/26/15,53N,C,IV,b,AV,1,1,Y,22,62.4,53.5,52,,,
1998,9/26/15,53N,C,IV,b,CB,1,1,Y,63,12,15,16.4,,,
1999,9/26/15,53N,C,IV,b,GD,0,0,.,.,.,.,.,,,
2000,9/26/15,53N,C,IV,b,LE,1,1,Y,37,14.2,39.5,34.6,,,
2001,9/26/15,53N,C,IV,b,NG,0,0,.,.,.,.,.,,,
2002,9/26/15,53N,C,IV,b,SS,1,1,N,0,17.4,7.9,29.4,,,
2003,9/26/15,53N,C,IV,c,AB,1,1,Y,179,97.2,99.5,46.8,,,
2004,9/26/15,53N,C,IV,c,AV,1,1,Y,7,28.4,37,47.5,,,
2005,9/26/15,53N,C,IV,c,CB,0,0,.,.,.,.,.,,,
2006,9/26/15,53N,C,IV,c,GD,1,1,.,.,.,.,.,,,
2007,9/26/15,53N,C,IV,c,LE,0,0,.,.,.,.,.,,16,
2008,9/26/15,53N,C,IV,c,NG,1,1,Y,.,79.3,80.4,32.6,NO # FOR STRUCT.,,
2009,9/26/15,53N,C,IV,c,SS,1,1,N,0,26.5,32.3,26.2,,,
2010,9/26/15,53N,C,IV,d,AB,0,0,.,.,.,.,.,,,
2011,9/26/15,53N,C,IV,d,AV,0,0,.,.,.,.,.,,,
2012,9/26/15,53N,C,IV,d,CB,1,1,Y,50,23.4,17,13,,,
2013,9/26/15,53N,C,IV,d,GD,1,1,.,.,.,.,.,,,
2014,9/26/15,53N,C,IV,d,LE,1,1,Y,153,22.7,36.5,33.2,,,
2015,9/26/15,53N,C,IV,d,NG,1,1,Y,.,84.7,88.2,36,NO # FOR STRUCT.,,
2016,9/26/15,53N,C,IV,d,SS,0,0,.,.,.,.,.,,,
2017,9/27/15,53N,D,I,a,AB,1,1,Y,23,87,98.5,42.9,,,
2018,9/27/15,53N,D,I,a,AV,0,0,.,.,.,.,.,,,
2019,9/27/15,53N,D,I,a,CB,1,1,Y,108,55.4,40.5,43.9,,,
2020,9/27/15,53N,D,I,a,GD,1,1,.,.,9.8,9.8,13.8,,,
2021,9/27/15,53N,D,I,a,LE,1,1,Y,205,29,30.7,47.7,,,
2022,9/27/15,53N,D,I,a,NG,1,1,N,0,86.5,113,39.9,,,
2023,9/27/15,53N,D,I,a,SS,1,1,Y,3,41.9,47.5,38.3,,,
2024,9/27/15,53N,D,I,b,AB,1,1,Y,60,90.5,96.2,53.6,,1,
2025,9/27/15,53N,D,I,b,AV,1,1,Y,8,39.7,40.5,29.4,,5,
2026,9/27/15,53N,D,I,b,CB,1,1,Y,56,29.6,28,17.9,,,
2027,9/27/15,53N,D,I,b,GD,1,1,.,.,21.2,17.6,18.6,,,
2028,9/27/15,53N,D,I,b,LE,0,0,.,.,.,.,.,,,
2029,9/27/15,53N,D,I,b,NG,1,1,Y,1,52.6,56.6,19.5,,,
2030,9/27/15,53N,D,I,b,SS,1,1,N,0,35.2,21.4,28.1,,,
2031,9/27/15,53N,D,I,c,AB,1,1,Y,15,85.1,75.7,39.6,,,
2032,9/27/15,53N,D,I,c,AV,1,1,Y,40,63.2,68.2,51.9,,2,
2033,9/27/15,53N,D,I,c,CB,1,1,Y,119,38.4,31.8,12.2,,,
2034,9/27/15,53N,D,I,c,GD,1,1,.,.,38.2,21.1,17.9,,,
2035,9/27/15,53N,D,I,c,LE,1,1,N,0,10.8,6.8,20,,,
2036,9/27/15,53N,D,I,c,NG,1,1,N,0,57.2,108.6,47.9,,,
2037,9/27/15,53N,D,I,c,SS,1,1,Y,.,49.5,33,29.5,NO # FOR STRUCT.,6,
2038,9/27/15,53N,D,I,d,AB,1,1,Y,155,121,109,59,,5,
2039,9/27/15,53N,D,I,d,AV,1,1,Y,56,77.5,78.9,24.3,,,
2040,9/27/15,53N,D,I,d,CB,1,1,Y,167,27.2,29.9,15.7,,,
2041,9/27/15,53N,D,I,d,GD,0,0,.,.,.,.,.,,,
2042,9/27/15,53N,D,I,d,LE,1,0,.,.,.,.,.,,,
2043,9/27/15,53N,D,I,d,NG,0,1,N,0,120,113,32.3,,,
2044,9/27/15,53N,D,I,d,SS,1,1,N,0,11.1,26.3,39.2,,,
2045,9/27/15,53N,D,II,a,AB,1,1,Y,3,65.7,78.9,39.3,,,
2046,9/27/15,53N,D,II,a,AV,1,1,Y,2,7.2,11,21.1,,,
2047,9/27/15,53N,D,II,a,CB,1,1,Y,284,32,47.1,43.3,,1,
2048,9/27/15,53N,D,II,a,GD,1,1,.,.,8.4,6.1,9.2,,,
2049,9/27/15,53N,D,II,a,LE,1,1,Y,149,18.2,28.4,63.7,,,
2050,9/27/15,53N,D,II,a,NG,1,1,N,0,86.5,104,36.2,,,
2051,9/27/15,53N,D,II,a,SS,1,1,Y,1,54.1,61.4,43.1,,,
2052,9/27/15,53N,D,II,b,AB,1,1,Y,47,128,129,49.5,,,
2053,9/27/15,53N,D,II,b,AV,1,1,Y,49,37.6,64.6,23.5,,,
2054,9/27/15,53N,D,II,b,CB,1,1,Y,62,28.1,28.5,36.9,,,
2055,9/27/15,53N,D,II,b,GD,1,1,.,.,17.3,17.9,14,,,
2056,9/27/15,53N,D,II,b,LE,0,1,N,0,1.2,5.6,9.5,,,
2057,9/27/15,53N,D,II,b,NG,1,1,Y,3,162,134,83.4,,,
2058,9/27/15,53N,D,II,b,SS,1,1,Y,26,90.9,113.6,50.6,,,
2059,9/27/15,53N,D,II,c,AB,1,1,Y,98,87.6,104.3,36.5,,1,
2060,9/27/15,53N,D,II,c,AV,1,1,Y,47,44.1,71.3,27.8,,,
2061,9/27/15,53N,D,II,c,CB,0,0,.,.,.,.,.,,,
2062,9/27/15,53N,D,II,c,GD,0,0,.,.,.,.,.,,,
2063,9/27/15,53N,D,II,c,LE,0,0,.,.,.,.,.,,,
2064,9/27/15,53N,D,II,c,NG,1,1,N,0,85.6,107.8,22.5,,,
2065,9/27/15,53N,D,II,c,SS,1,1,N,0,9,12.5,4.8,,,
2066,9/27/15,53N,D,II,d,AB,0,0,.,.,.,.,.,,,
2067,9/27/15,53N,D,II,d,AV,1,1,Y,34,39,50.4,24,,1,
2068,9/27/15,53N,D,II,d,CB,0,0,.,.,.,.,.,,,
2069,9/27/15,53N,D,II,d,GD,0,0,.,.,.,.,.,,,
2070,9/27/15,53N,D,II,d,LE,1,1,Y,27,8.5,4.2,29,,,
2071,9/27/15,53N,D,II,d,NG,1,1,N,0,71.7,85.2,43,,,
2072,9/27/15,53N,D,II,d,SS,0,0,.,.,.,.,.,,,
2073,9/27/15,53N,D,III,a,AB,1,1,Y,4,100.1,93.1,54.3,,,
2074,9/27/15,53N,D,III,a,AV,1,1,Y,4,22.9,34.1,55.9,,,
2075,9/27/15,53N,D,III,a,CB,1,1,Y,0,10.9,12.7,11,HERBIVORY,,
2076,9/27/15,53N,D,III,a,GD,1,1,.,.,13.7,11.9,8.2,,,
2077,9/27/15,53N,D,III,a,LE,1,0,.,.,.,.,.,,,
2078,9/27/15,53N,D,III,a,NG,1,1,N,0,80,99.8,34.2,,,
2079,9/27/15,53N,D,III,a,SS,1,1,Y,1,63.1,56.5,58.4,,,
2080,9/27/15,53N,D,III,b,AB,0,0,.,.,.,.,.,,,
2081,9/27/15,53N,D,III,b,AV,0,0,.,.,.,.,.,,,
2082,9/27/15,53N,D,III,b,CB,1,0,.,.,.,.,.,,,
2083,9/27/15,53N,D,III,b,GD,1,1,.,.,9.8,13.4,15.1,,,
2084,9/27/15,53N,D,III,b,LE,0,0,.,.,.,.,.,,,
2085,9/27/15,53N,D,III,b,NG,1,1,Y,1,58,77.5,22.2,,,
2086,9/27/15,53N,D,III,b,SS,0,1,N,0,60,66.9,35.1,,,
2087,9/27/15,53N,D,III,c,AB,1,1,Y,57,130,135,53.3,,1,
2088,9/27/15,53N,D,III,c,AV,0,0,.,.,.,.,.,,,
2089,9/27/15,53N,D,III,c,CB,1,1,Y,159,34.3,31.1,20.2,,4,
2090,9/27/15,53N,D,III,c,GD,0,0,.,.,.,.,.,,,
2091,9/27/15,53N,D,III,c,LE,0,0,.,.,.,.,.,,,
2092,9/27/15,53N,D,III,c,NG,0,0,.,.,.,.,.,,,
2093,9/27/15,53N,D,III,c,SS,1,0,.,.,.,.,.,,,
2094,9/27/15,53N,D,III,d,AB,0,0,.,.,.,.,.,,,
2095,9/27/15,53N,D,III,d,AV,1,1,Y,34,67.1,71.6,43.2,,,
2096,9/27/15,53N,D,III,d,CB,1,1,Y,19,11.4,27.9,8.4,,,
2097,9/27/15,53N,D,III,d,GD,0,0,.,.,.,.,.,,,
2098,9/27/15,53N,D,III,d,LE,1,1,Y,201,22.4,27.9,47.5,,,
2099,9/27/15,53N,D,III,d,NG,0,0,.,.,.,.,.,,,
2100,9/27/15,53N,D,III,d,SS,0,0,.,.,.,.,.,,,
2101,9/27/15,53N,D,IV,a,AB,1,1,Y,39,86,105,38,,,
2102,9/27/15,53N,D,IV,a,AV,0,0,.,.,.,.,.,,,
2103,9/27/15,53N,D,IV,a,CB,1,1,Y,132,38,35,35,,,
2104,9/27/15,53N,D,IV,a,GD,1,0,.,.,.,.,.,,,
2105,9/27/15,53N,D,IV,a,LE,1,0,.,.,.,.,.,,,
2106,9/27/15,53N,D,IV,a,NG,1,1,N,0,112,105,46,,,
2107,9/27/15,53N,D,IV,a,SS,1,0,.,.,.,.,.,,,
2108,9/27/15,53N,D,IV,b,AB,1,1,Y,441,106,115,59,,,
2109,9/27/15,53N,D,IV,b,AV,1,1,Y,13,62,63,24,,2,
2110,9/27/15,53N,D,IV,b,CB,1,1,Y,67,16,20,26,,2,
2111,9/27/15,53N,D,IV,b,GD,1,1,.,.,11,9,17,,,
2112,9/27/15,53N,D,IV,b,LE,1,1,Y,112,17,39,23,,26,
2113,9/27/15,53N,D,IV,b,NG,0,0,.,.,.,.,.,,,
2114,9/27/15,53N,D,IV,b,SS,1,1,N,0,10,27,36,,,
2115,9/27/15,53N,D,IV,c,AB,1,0,.,.,.,.,.,,,
2116,9/27/15,53N,D,IV,c,AV,1,1,Y,47,47,47,21,,3,
2117,9/27/15,53N,D,IV,c,CB,0,0,.,.,.,.,.,,,
2118,9/27/15,53N,D,IV,c,GD,0,0,.,.,.,.,.,,,
2119,9/27/15,53N,D,IV,c,LE,1,1,Y,67,13,15,53,,14,
2120,9/27/15,53N,D,IV,c,NG,1,1,N,0,93,114,54,,,
2121,9/27/15,53N,D,IV,c,SS,1,1,Y,3,8,5,14,,,
2122,9/27/15,53N,D,IV,d,AB,0,0,.,.,.,.,.,,,
2123,9/27/15,53N,D,IV,d,AV,1,1,Y,23,44,60.3,15.6,,,
